pilot_id,sample_id,object_category,task,executor,decision,issue_type,review_mode,object_task_feasible,executor_feasible,negative_reason,samples_path,pilot_reason,point_cloud_path,source_mask_path,checked_mask_path,render_output_dir
v3_review_001841,3danet_full_f1c6801e84c85a07bfb149497503af_press_push,Laptop,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_press_push
v3_review_001842,3danet_full_f1c6801e84c85a07bfb149497503af_press_push,Laptop,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_press_push
v3_review_001843,3danet_full_f1c6801e84c85a07bfb149497503af_press_push,Laptop,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_press_push
v3_review_001844,3danet_full_f1c6801e84c85a07bfb149497503af_press_push,Laptop,press_push,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_press_push
v3_review_001845,3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up,Laptop,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up
v3_review_001846,3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up,Laptop,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up
v3_review_001847,3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up,Laptop,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up
v3_review_001848,3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up,Laptop,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_pick_up
v3_review_001849,3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull,Laptop,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull
v3_review_001850,3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull,Laptop,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull
v3_review_001851,3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull,Laptop,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull
v3_review_001852,3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull,Laptop,open_pull,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_open_pull
v3_review_001853,3danet_full_e6329b09d7920f006f729e50d852de2e_press_push,Laptop,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push
v3_review_001854,3danet_full_e6329b09d7920f006f729e50d852de2e_press_push,Laptop,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push
v3_review_001855,3danet_full_e6329b09d7920f006f729e50d852de2e_press_push,Laptop,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push
v3_review_001856,3danet_full_e6329b09d7920f006f729e50d852de2e_press_push,Laptop,press_push,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_e6329b09d7920f006f729e50d852de2e_press_push
v3_review_001857,3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up,Laptop,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up
v3_review_001858,3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up,Laptop,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up
v3_review_001859,3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up,Laptop,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up
v3_review_001860,3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up,Laptop,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_9f4a0de5fb60ca3e1ec0c47eb137bcb_pick_up
